상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
25606393,문바,,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,2,산,5,5,서울특별시 중구 장충동2가 산5-5,1.11403E+11,서울특별시 중구 장충단로,60,,1.11401E+24,반얀트리클럽앤스파서울,서울특별시 중구 장충단로 60,100857,4605,,1,,127.0004771,37.55006554
25740787,폴바셋신세계본점,신세계본점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114012400,충무로1가,1.11401E+18,1,대지,52,5,서울특별시 중구 충무로1가 52-5,1.11403E+11,서울특별시 중구 소공로,63,,1.11401E+24,신세계백화점건물,서울특별시 중구 소공로 63,100747,4530,,1,,126.9809659,37.56090951
11926635,두꺼비사철탕,,Q,음식,Q10,별식/퓨전요리,Q10A09,사철탕전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014700,쌍림동,1.11401E+18,1,대지,182,,서울특별시 중구 쌍림동 182,1.11404E+11,서울특별시 중구 장충단로7길,12,5,1.11401E+24,,서울특별시 중구 장충단로7길 12-5,100400,4615,,1,,127.0057077,37.56268829
25606447,에쏘르호프광장,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,251,1,서울특별시 중구 신당동 251-1,1.11404E+11,서울특별시 중구 퇴계로73길,50,,1.11402E+24,,서울특별시 중구 퇴계로73길 50,100889,4569,,5,,127.0139203,37.56736151
11926841,충무곱창,,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,127,5,서울특별시 중구 충무로4가 127-5,1.11404E+11,서울특별시 중구 충무로2길,42,1,1.11401E+24,,서울특별시 중구 충무로2길 42-1,100863,4557,,1,,126.9955495,37.56222387
17010475,월향,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1.11401E+18,1,대지,1,,서울특별시 중구 소공동 1,1.11403E+11,서울특별시 중구 을지로,30,,1.11401E+24,롯데백화점본점,서울특별시 중구 을지로 30,100721,4533,,1,,126.9817177,37.5647184
26064673,남경,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114011300,북창동,1.11401E+18,1,대지,11,2,서울특별시 중구 북창동 11-2,1.11404E+11,서울특별시 중구 세종대로18길,24,8,1.11401E+24,문왕빌딩,서울특별시 중구 세종대로18길 24-8,100080,4526,,,,126.9784183,37.56346448
16998924,미닝폴모멘트,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114013200,충무로4가,1.11401E+18,1,대지,131,6,서울특별시 중구 충무로4가 131-6,1.11403E+11,서울특별시 중구 퇴계로,211,5,1.11401E+24,,서울특별시 중구 퇴계로 211-5,100862,4557,,11,,126.9950102,37.56192193
16969750,홍대울트라쪽갈비&홍두깨살김치찌개,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016300,흥인동,1.11402E+18,1,대지,3,4,서울특별시 중구 흥인동 3-4,1.11403E+11,서울특별시 중구 다산로,274,,1.11402E+24,현대우일타운,서울특별시 중구 다산로 274,100957,4570,,,,127.0165118,37.56741917
16969599,효자동갈비찜,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016300,흥인동,1.11402E+18,1,대지,3,4,서울특별시 중구 흥인동 3-4,1.11403E+11,서울특별시 중구 다산로,274,,1.11402E+24,현대우일타운,서울특별시 중구 다산로 274,100957,4570,,,,127.0165118,37.56741917
25648840,모리나리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114012200,회현동2가,1.11401E+18,1,대지,60,2,서울특별시 중구 회현동2가 60-2,1.11403E+11,서울특별시 중구 소공로,29,,1.11401E+24,,서울특별시 중구 소공로 29,100877,4633,,,,126.9827945,37.55795184
25677997,라콘티넨탈,신라호텔,Q,음식,Q06,양식,Q06A07,기타전문서양음식점,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,1,대지,202,,서울특별시 중구 장충동2가 202,1.11403E+11,서울특별시 중구 동호로,249,,1.11401E+24,,서울특별시 중구 동호로 249,100856,4605,,23,,127.0076861,37.55774919
25664043,설빙약수역점,약수역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,374,15,서울특별시 중구 신당동 374-15,1.11404E+11,서울특별시 중구 동호로12길,6,,1.11402E+24,,서울특별시 중구 동호로12길 6,100834,4607,,2,,127.0106464,37.55556648
12561496,남대문2층집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114054000,회현동,1114012100,회현동1가,1.11401E+18,1,대지,168,,서울특별시 중구 회현동1가 168,1.11404E+11,서울특별시 중구 퇴계로4길,26,,1.11401E+24,,서울특별시 중구 퇴계로4길 26,100874,4635,,2,,126.9787268,37.55744818
22149752,원당감자탕,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1.11402E+18,1,대지,26,,서울특별시 중구 서소문동 26,1.11403E+11,서울특별시 중구 서소문로,129,,1.11402E+24,경서빌딩,서울특별시 중구 서소문로 129,100813,4515,,,,126.9752105,37.56378808
16968627,도화서,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015500,을지로3가,1.11402E+18,1,대지,320,12,서울특별시 중구 을지로3가 320-12,1.11404E+11,서울특별시 중구 을지로12길,17,,1.11402E+24,,서울특별시 중구 을지로12길 17,100846,4550,,,,126.9911257,37.56543891
21882469,전통찻집,,Q,음식,Q12,커피점/카페,Q12A06,전통찻집/인삼찻집,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,34,63,서울특별시 중구 남창동 34-63,1.11404E+11,서울특별시 중구 남대문시장길,16,,1.11401E+24,,서울특별시 중구 남대문시장길 16,100804,4528,,,,126.976847,37.55999988
17009704,모리닐로,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010800,수하동,1.11401E+18,1,대지,66,,서울특별시 중구 수하동 66,1.11404E+11,서울특별시 중구 을지로5길,19,,1.11401E+24,FERRUMTOWER,서울특별시 중구 을지로5길 19,100210,4539,,,,126.9842117,37.56694744
25786882,다인홀,,Q,음식,Q06,양식,Q06A05,패밀리레스토랑,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114011300,북창동,1.11401E+18,1,대지,93,43,서울특별시 중구 북창동 93-43,1.11404E+11,서울특별시 중구 남대문로5길,17,5,1.11401E+24,,서울특별시 중구 남대문로5길 17-5,100080,4526,,,,126.9786714,37.56233135
20471502,석봉토스트,,Q,음식,Q07,패스트푸드,Q07A10,토스트전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,363,1,서울특별시 중구 신당동 363-1,1.11404E+11,서울특별시 중구 동호로11길,40,,1.11402E+24,상춘,서울특별시 중구 동호로11길 40,100450,4599,,1,,127.0089749,37.55358818
20480037,고향식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,131,,서울특별시 중구 황학동 131,1.11404E+11,서울특별시 중구 마장로5길,10,4,1.11402E+24,,서울특별시 중구 마장로5길 10-4,100868,4571,,1,,127.0186118,37.56869811
25361421,순화동육전면사무소,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114016800,순화동,1.11402E+18,1,대지,151,,서울특별시 중구 순화동 151,1.11403E+11,서울특별시 중구 칠패로,27,,1.11402E+24,순화동THE#주상복합,서울특별시 중구 칠패로 27,100130,4511,,1,,126.9720218,37.56025531
17005109,별밤7080라이브,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,11,서울특별시,11140,중구,1114067000,황학동,1114016500,황학동,1.11402E+18,1,대지,710,,서울특별시 중구 황학동 710,1.11403E+11,서울특별시 중구 퇴계로,443,,1.11402E+24,,서울특별시 중구 퇴계로 443,100869,4576,,,,127.020902,37.56583378
23304321,오마이치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11140,중구,1114068000,중림동,1114017100,중림동,1.11402E+18,1,대지,129,23,서울특별시 중구 중림동 129-23,1.11403E+11,서울특별시 중구 중림로,51,,1.11402E+24,,서울특별시 중구 중림로 51,100858,4507,,1,,126.9686777,37.55734281
16997749,에코맘의산골이유식,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114011100,소공동,1.11401E+18,1,대지,1,,서울특별시 중구 소공동 1,1.11403E+11,서울특별시 중구 을지로,30,,1.11401E+24,롯데백화점본점,서울특별시 중구 을지로 30,100721,4533,,7,,126.9817177,37.5647184
25760154,거제식당,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,60,3,서울특별시 중구 남창동 60-3,1.11404E+11,서울특별시 중구 남대문시장4길,42,1,1.11401E+24,,서울특별시 중구 남대문시장4길 42-1,100804,4528,,,,126.9769948,37.55829819
17019700,민카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015900,초동,1.11402E+18,1,대지,2,2,서울특별시 중구 초동 2-2,1.11404E+11,서울특별시 중구 을지로16길,7,,1.11402E+24,,서울특별시 중구 을지로16길 7,100300,4549,,,,126.9937109,37.56595655
17026043,THESTEAKHOUSE,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114058000,장충동,1114014400,장충동2가,1.11401E+18,1,대지,161,15,서울특별시 중구 장충동2가 161-15,1.11404E+11,서울특별시 중구 장충단로7길,41,,1.11401E+24,새재약국,서울특별시 중구 장충단로7길 41,100855,4616,,1,,127.0041381,37.56240475
17028486,놀숲,충무로동국대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114057000,필동,1114013300,충무로5가,1.11401E+18,1,대지,79,1,서울특별시 중구 충무로5가 79-1,1.11403E+11,서울특별시 중구 서애로,6,1,1.11401E+24,인산빌딩,서울특별시 중구 서애로 6-1,100015,4624,,3,,126.9981612,37.56159731
25655530,을지면옥,,Q,음식,Q01,한식,Q01A19,냉면집,I56111,한식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015600,입정동,1.11402E+18,1,대지,177,1,서울특별시 중구 입정동 177-1,1.11403E+11,서울특별시 중구 충무로,72,1,1.11402E+24,,서울특별시 중구 충무로 72-1,100852,4544,,,,126.9926592,37.56756044
12062795,코너집,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014600,광희동2가,1.11401E+18,1,대지,194,1,서울특별시 중구 광희동2가 194-1,1.11403E+11,서울특별시 중구 퇴계로,336,,1.11401E+24,성진오피스텔,서울특별시 중구 퇴계로 336,100412,4614,,1,,127.0088458,37.56419239
17016571,이북집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,100,6,서울특별시 중구 신당동 100-6,1.11403E+11,서울특별시 중구 퇴계로,406,2,1.11402E+24,,서울특별시 중구 퇴계로 406-2,100455,4577,,1,,127.0167221,37.56519534
17021380,후라이드참잘하는집신당&,금호점,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,364,12,서울특별시 중구 신당동 364-12,1.11404E+11,서울특별시 중구 동호로11길,51,,1.11402E+24,,서울특별시 중구 동호로11길 51,100828,4599,,1,,127.0087896,37.55305501
17012895,Jasonpizza,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114059000,광희동,1114014600,광희동2가,1.11401E+18,1,대지,96,,서울특별시 중구 광희동2가 96,1.11403E+11,서울특별시 중구 퇴계로,343,1,1.11401E+24,동양빌딩,서울특별시 중구 퇴계로 343-1,100412,4565,,1,,127.0097547,37.56479471
17028067,센터커피,명동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114013100,저동1가,1.11401E+18,1,대지,91,2,서울특별시 중구 저동1가 91-2,1.11404E+11,서울특별시 중구 명동길,89,,1.11401E+24,,서울특별시 중구 명동길 89,100031,4538,,2,,126.986902,37.56471795
26422671,치르비어플러스명동본점,명동본점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11401E+18,1,대지,199,40,서울특별시 중구 을지로2가 199-40,1.11404E+11,서울특별시 중구 명동7길,21,,1.11401E+24,명동아르누보센텀,서울특별시 중구 명동7길 21,100845,4534,,1,,126.9838457,37.56471871
12642185,비단콤마,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114011200,남창동,1.11401E+18,1,대지,227,2,서울특별시 중구 남창동 227-2,1.11403E+11,서울특별시 중구 소월로,31,1,1.11401E+24,,서울특별시 중구 소월로 31-1,100806,4635,,2,,126.9766422,37.55677237
26081629,다채,동대문점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,213,,서울특별시 중구 신당동 213,1.11404E+11,서울특별시 중구 마장로1가길,23,,1.11402E+24,동원프라자빌딩,서울특별시 중구 마장로1가길 23,100887,4568,,,,127.0134903,37.5690699
25368462,고향정식당,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,197,19,서울특별시 중구 신당동 197-19,1.11404E+11,서울특별시 중구 퇴계로73길,54,13,1.11402E+24,,서울특별시 중구 퇴계로73길 54-13,100822,4569,,2,,127.0143733,37.56734727
17015510,참맛김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,17,서울특별시 중구 을지로6가 18-17,1.11403E+11,서울특별시 중구 장충단로,265,2,1.11401E+24,밀리오레상가건물,서울특별시 중구 장충단로 265-2,100762,4563,,5,,127.0084543,37.56810864
17022371,보나비아티제,을지로입구역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010400,을지로1가,1.11401E+18,1,대지,87,,서울특별시 중구 을지로1가 87,1.11403E+11,서울특별시 중구 을지로,29,,1.11401E+24,더존을지타워,서울특별시 중구 을지로 29,100782,4523,,1,,126.9810033,37.56647828
12653687,카페야,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,251,77,서울특별시 중구 신당동 251-77,1.11404E+11,서울특별시 중구 퇴계로73가길,34,,1.11402E+24,,서울특별시 중구 퇴계로73가길 34,100889,4566,,2,,127.013485,37.56689834
26202195,브레드디,,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114066500,동화동,1114016200,신당동,1.11402E+18,1,대지,282,33,서울특별시 중구 신당동 282-33,1.11404E+11,서울특별시 중구 다산로42나길,57,,1.11402E+24,,서울특별시 중구 다산로42나길 57,100824,4585,,1,,127.0174107,37.56189424
26202729,브이아이피참치,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114011300,북창동,1.11401E+18,1,대지,134,1,서울특별시 중구 북창동 134-1,1.11404E+11,서울특별시 중구 남대문로1길,6,,1.11401E+24,,서울특별시 중구 남대문로1길 6,100080,4526,,2,,126.9776664,37.56133151
17026793,도쿄쌀롱,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11140,중구,1114068000,중림동,1114017100,중림동,1.11402E+18,1,대지,200,,서울특별시 중구 중림동 200,1.11403E+11,서울특별시 중구 중림로,10,,1.11402E+24,중림동삼성사이버빌리지,서울특별시 중구 중림로 10,100727,4502,103,1,,126.9657656,37.55839859
20468591,지리산흑돼지,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,152,8,서울특별시 중구 신당동 152-8,1.11404E+11,서울특별시 중구 퇴계로90길,26,,1.11402E+24,유락이발관,서울특별시 중구 퇴계로90길 26,100819,4578,,1,,127.0218397,37.56423769
17019793,우리정분식,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114062500,다산동,1114016200,신당동,1.11402E+18,1,대지,309,45,서울특별시 중구 신당동 309-45,1.11403E+11,서울특별시 중구 다산로,181,,1.11402E+24,승리빌딩,서울특별시 중구 다산로 181,100452,4608,,1,,127.0130712,37.55965048
19977292,순희네빈대떡,,Q,음식,Q01,한식,Q01A13,파전전문,I56111,한식 음식점업,11,서울특별시,11140,중구,1114052000,소공동,1114011700,남대문로4가,1.11401E+18,1,대지,3,3,서울특별시 중구 남대문로4가 3-3,1.11403E+11,서울특별시 중구 남대문로,16,,1.11401E+24,,서울특별시 중구 남대문로 16,100070,4529,,1,,126.9775055,37.56068137
20476995,고목나무집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114057000,필동,1114013200,충무로4가,1.11401E+18,1,대지,24,3,서울특별시 중구 충무로4가 24-3,1.11404E+11,서울특별시 중구 충무로2길,29,,1.11401E+24,부림빌딩,서울특별시 중구 충무로2길 29,100863,4556,,,,126.9949113,37.56254281
20487983,그린호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11140,중구,1114057000,필동,1114015800,충무로3가,1.11402E+18,1,대지,38,1,서울특별시 중구 충무로3가 38-1,1.11404E+11,서울특별시 중구 퇴계로37길,25,,1.11402E+24,,서울특별시 중구 퇴계로37길 25,100013,4557,,,,126.9934647,37.56237731
12644088,1964백미당,동대문점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11401E+18,1,대지,18,12,서울특별시 중구 을지로6가 18-12,1.11403E+11,서울특별시 중구 장충단로,275,,1.11401E+24,두산타워빌딩,서울특별시 중구 장충단로 275,100730,4563,,34,,127.0087611,37.56887711
17021103,달콤,커피동대입구역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114058000,장충동,1114014300,장충동1가,1.11401E+18,1,대지,62,69,서울특별시 중구 장충동1가 62-69,1.11403E+11,서울특별시 중구 장충단로,170,,1.11401E+24,우리네빌딩,서울특별시 중구 장충단로 170,100391,4606,,2,,127.0059714,37.55987926
17002397,"신당동,그놈",,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,144,31,서울특별시 중구 신당동 144-31,1.11404E+11,서울특별시 중구 퇴계로88길,36,,1.11402E+24,,서울특별시 중구 퇴계로88길 36,100819,4578,,,,127.0205497,37.56420898
17009792,종종서울,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114068000,중림동,1114017300,만리동1가,1.11402E+18,1,대지,62,16,서울특별시 중구 만리동1가 62-16,1.11404E+11,서울특별시 중구 만리재로35길,5,,1.11402E+24,,서울특별시 중구 만리재로35길 5,100858,4501,,1,,126.967414,37.55541254
20669411,덕수궁전통차전문,,Q,음식,Q12,커피점/카페,Q12A06,전통찻집/인삼찻집,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1.11402E+18,1,대지,53,6,서울특별시 중구 서소문동 53-6,1.11403E+11,서울특별시 중구 서소문로,109,,1.11402E+24,,서울특별시 중구 서소문로 109,100813,4515,,2,,126.9732624,37.56305032
17001990,계모임,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11140,중구,1114068000,중림동,1114017100,중림동,1.11402E+18,1,대지,142,,서울특별시 중구 중림동 142,1.11403E+11,서울특별시 중구 중림로,39,,1.11402E+24,,서울특별시 중구 중림로 39,100858,4506,,1,,126.967618,37.55785615
12608044,히코코서울역점,서울역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114054000,회현동,1114011800,남대문로5가,1.11401E+18,1,대지,84,11,서울특별시 중구 남대문로5가 84-11,1.11403E+11,서울특별시 중구 통일로,10,,1.11401E+24,연세세브란스빌딩,서울특별시 중구 통일로 10,100753,4527,S1,-1,,126.9736159,37.5570885
12636436,명품달인왕타코야끼,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11140,중구,1114068000,중림동,1114017300,만리동1가,1.11402E+18,1,대지,62,21,서울특별시 중구 만리동1가 62-21,1.11403E+11,서울특별시 중구 만리재로,197,,1.11402E+24,,서울특별시 중구 만리재로 197,100858,4508,,1,,126.9676184,37.55536928
12640892,찌개왕,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015100,을지로5가,1.11402E+18,1,대지,147,1,서울특별시 중구 을지로5가 147-1,1.11404E+11,서울특별시 중구 을지로38길,28,1,1.11402E+24,,서울특별시 중구 을지로38길 28-1,100195,4561,,3,,127.0031917,37.56547833
12572833,해마루,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015100,을지로5가,1.11402E+18,1,대지,272,6,서울특별시 중구 을지로5가 272-6,1.11404E+11,서울특별시 중구 을지로32길,15,3,1.11402E+24,,서울특별시 중구 을지로32길 15-3,100195,4547,,,,127.0005707,37.56594274
17022833,스컬푸드,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1.11402E+18,1,대지,154,29,서울특별시 중구 신당동 154-29,1.11404E+11,서울특별시 중구 다산로42길,81,,1.11402E+24,,서울특별시 중구 다산로42길 81,100819,4578,,1,,127.0206454,37.56381331
12651656,파리바게뜨,명동본점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11140,중구,1114055000,명동,1114012600,명동1가,1.11401E+18,1,대지,53,1,서울특별시 중구 명동1가 53-1,1.11404E+11,서울특별시 중구 명동길,43,,1.11401E+24,신한은행,서울특별시 중구 명동길 43,100021,4534,,1,,126.9847159,37.56398735
16998068,소고산제일루,충무로점,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11140,중구,1114057000,필동,1114013700,필동1가,1.11401E+18,1,대지,24,11,서울특별시 중구 필동1가 24-11,1.11404E+11,서울특별시 중구 퇴계로30길,14,,1.11401E+24,핸즈빌딩,서울특별시 중구 퇴계로30길 14,100866,4627,,1,,126.9918738,37.56031837
17012725,중국란주우육면,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11140,중구,1114061500,신당동,1114016200,신당동,1.11402E+18,1,대지,251,68,서울특별시 중구 신당동 251-68,1.11404E+11,서울특별시 중구 퇴계로73길,15,,1.11402E+24,대보빌딩,서울특별시 중구 퇴계로73길 15,100889,4566,,1,,127.0138601,37.56591934
27756380,파파존스피자,약수점,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11140,중구,1114063500,약수동,1114016200,신당동,1.11402E+18,1,대지,373,12,서울특별시 중구 신당동 373-12,1.11403E+11,서울특별시 중구 동호로,174,,1.11402E+24,,서울특별시 중구 동호로 174,100450,4594,,2,,127.0117214,37.5538725
17020898,종로수제비,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1.11402E+18,1,대지,120,35,서울특별시 중구 서소문동 120-35,1.11404E+11,서울특별시 중구 세종대로11길,26,,1.11402E+24,,서울특별시 중구 세종대로11길 26,100814,4513,,,,126.974563,37.56230475
20788727,충무집김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11140,중구,1114055000,명동,1114010100,무교동,1.11401E+18,1,대지,20,,서울특별시 중구 무교동 20,1.11404E+11,서울특별시 중구 남대문로9길,52,,1.11401E+24,,서울특별시 중구 남대문로9길 52,100170,4522,,1,,126.9796603,37.5670073
17004779,커피코트,을지로3가점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114060500,을지로동,1114016100,저동2가,1.11402E+18,1,대지,7,2,서울특별시 중구 저동2가 7-2,1.11404E+11,서울특별시 중구 을지로12길,28,,1.11402E+24,,서울특별시 중구 을지로12길 28,100032,4550,,1,,126.990552,37.5651727
